,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
0,411 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730411,411,HDB-WOODLANDS,1.428514216,103.7728199,103.7728199,730411,WOODLANDS STREET 41,HDB-WOODLANDS,21267.39834,45583.44948,411 WOODLANDS ST 41
0,562 PASIR RIS STREET 51 HDB-PASIR RIS SINGAPORE 510562,562,HDB-PASIR RIS,1.3675903809999999,103.9502818,103.9502818,510562,PASIR RIS STREET 51,HDB-PASIR RIS,41016.61198,38847.02867,562 PASIR RIS ST 51
0,52 SIMS PLACE SIMS VISTA SINGAPORE 380052,52,SIMS VISTA,1.316665447,103.8803905,103.8803905,380052,SIMS PLACE,SIMS VISTA,33238.65154,33215.742360000004,52 SIMS PL
1,52A SIMS PLACE SIMS VISTA SINGAPORE 381052,52A,SIMS VISTA,1.316124017,103.88052840000002,103.88052840000002,381052,SIMS PLACE,SIMS VISTA,33253.99743,33155.87405,52 SIMS PL
2,52 SIMS PLACE DBS SIMS PLACE SINGAPORE 380052,52,DBS SIMS PLACE,1.3169001390000001,103.8803281,103.8803281,380052,SIMS PLACE,DBS SIMS PLACE,33231.7041,33241.693289999996,52 SIMS PL
0,920 JURONG WEST STREET 92 HDB-JURONG WEST SINGAPORE 640920,920,HDB-JURONG WEST,1.339810297,103.6883187,103.6883187,640920,JURONG WEST STREET 92,HDB-JURONG WEST,11863.04975,35775.40928,920 JURONG WEST ST 92
0,404 TAMPINES STREET 41 SUN PLAZA GREEN SINGAPORE 520404,404,SUN PLAZA GREEN,1.357762357,103.9443632,103.9443632,520404,TAMPINES STREET 41,SUN PLAZA GREEN,40357.99515,37760.26249,404 TAMPINES ST 41
0,502 WOODLANDS DRIVE 14 HDB-WOODLANDS SINGAPORE 730502,502,HDB-WOODLANDS,1.433180088,103.79179040000001,103.79179040000001,730502,WOODLANDS DRIVE 14,HDB-WOODLANDS,23378.54456,46099.33137,502 WOODLANDS DR 14
0,846 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520846,846,TAMPINES VILLE,1.3521573690000002,103.9359235,103.9359235,520846,TAMPINES STREET 82,TAMPINES VILLE,39418.7742,37140.44907,846 TAMPINES ST 82
0,302 WOODLANDS STREET 31 HDB-WOODLANDS SINGAPORE 730302,302,HDB-WOODLANDS,1.431511148,103.7744284,103.7744284,730302,WOODLANDS STREET 31,HDB-WOODLANDS,21446.409340000002,45914.830630000004,302 WOODLANDS ST 31
1,302B WOODLANDS STREET 31 WOODLANDS PEAK SINGAPORE 732302,302B,WOODLANDS PEAK,1.43149538,103.7750546,103.7750546,732302,WOODLANDS STREET 31,WOODLANDS PEAK,21516.09336,45913.08535,302 WOODLANDS ST 31
2,302A WOODLANDS STREET 31 WOODLANDS PEAK SINGAPORE 731302,302A,WOODLANDS PEAK,1.4318555869999998,103.77529399999999,103.77529399999999,731302,WOODLANDS STREET 31,WOODLANDS PEAK,21542.74071,45952.91463,302 WOODLANDS ST 31
3,302 WOODLANDS STREET 31,302,NIL,1.431861289,103.77447409999999,103.77447409999999,NIL,WOODLANDS STREET 31,302 WOODLANDS STREET 31,21451.48904,45953.54741,302 WOODLANDS ST 31
4,302 WOODLANDS STREET 31 PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (KN) SINGAPORE 730302,302,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (KN),1.431511147,103.7744284,103.7744284,730302,WOODLANDS STREET 31,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (KN),21446.41001,45914.83051,302 WOODLANDS ST 31
5,302 WOODLANDS STREET 31 PCF SPARKLETOTS PRESCHOOL @ MARSILING 302 (CC) SINGAPORE 730302,302,PCF SPARKLETOTS PRESCHOOL @ MARSILING 302 (CC),1.431511147,103.7744284,103.7744284,730302,WOODLANDS STREET 31,PCF SPARKLETOTS PRESCHOOL @ MARSILING 302 (CC),21446.41001,45914.83051,302 WOODLANDS ST 31
0,513 WELLINGTON CIRCLE SINGAPORE 750513,513,NIL,1.454207766,103.82013520000001,103.82013520000001,750513,WELLINGTON CIRCLE,513 WELLINGTON CIRCLE SINGAPORE 750513,26532.90753,48424.428889999996,513 WELLINGTON CIRCLE
0,153 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570153,153,HDB-BISHAN,1.346085959,103.85507829999999,103.85507829999999,570153,BISHAN STREET 13,HDB-BISHAN,30421.616830000003,36468.87313,153 BISHAN ST 13
1,153 BISHAN STREET 13 MY FIRST SKOOL SINGAPORE 570153,153,MY FIRST SKOOL,1.346089667,103.8550787,103.8550787,570153,BISHAN STREET 13,MY FIRST SKOOL,30421.66441,36469.2832,153 BISHAN ST 13
0,339 HOUGANG AVENUE 7 HDB-HOUGANG SINGAPORE 530339,339,HDB-HOUGANG,1.370025457,103.8985723,103.8985723,530339,HOUGANG AVENUE 7,HDB-HOUGANG,35261.94938,39116.06879,339 HOUGANG AVE 7
0,126A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821126,126A,HDB-PUNGGOL,1.39410055,103.9113562,103.9113562,821126,EDGEDALE PLAINS,HDB-PUNGGOL,36684.552939999994,41778.215260000004,126A EDGEDALE PLAINS
1,126A EDGEDALE PLAINS MY FIRST SKOOL SINGAPORE 821126,126A,MY FIRST SKOOL,1.394100541,103.9113562,103.9113562,821126,EDGEDALE PLAINS,MY FIRST SKOOL,36684.55361,41778.214289999996,126A EDGEDALE PLAINS
0,513 BUKIT BATOK STREET 52 GUILIN BREEZE SINGAPORE 650513,513,GUILIN BREEZE,1.354054852,103.7523202,103.7523202,650513,BUKIT BATOK STREET 52,GUILIN BREEZE,18985.79994,37350.172510000004,513 BT BATOK ST 52
0,331 BUKIT BATOK STREET 33 HDB-BUKIT BATOK SINGAPORE 650331,331,HDB-BUKIT BATOK,1.3636118659999998,103.7476453,103.7476453,650331,BUKIT BATOK STREET 33,HDB-BUKIT BATOK,18465.57418,38406.9574,331 BT BATOK ST 33
0,413 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730413,413,HDB-WOODLANDS,1.427774715,103.7727744,103.7727744,730413,WOODLANDS STREET 41,HDB-WOODLANDS,21262.33145,45501.67925,413 WOODLANDS ST 41
0,444 SIN MING AVENUE SIN MING COURT SINGAPORE 570444,444,SIN MING COURT,1.3585394290000001,103.8323093,103.8323093,570444,SIN MING AVENUE,SIN MING COURT,27887.676639999998,37845.90348,444 SIN MING AVE
0,443 TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 520443,443,HDB-TAMPINES,1.358839523,103.95189930000001,103.95189930000001,520443,TAMPINES STREET 43,HDB-TAMPINES,41196.673160000006,37879.41005,443 TAMPINES ST 43
1,443 TAMPINES STREET 43 PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 443 (KN) SINGAPORE 520443,443,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 443 (KN),1.358855069,103.9518989,103.9518989,520443,TAMPINES STREET 43,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 443 (KN),41196.62119,37881.129089999995,443 TAMPINES ST 43
0,766 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730766,766,HDB-WOODLANDS,1.446108094,103.7971166,103.7971166,730766,WOODLANDS CIRCLE,HDB-WOODLANDS,23971.286119999997,47528.835569999996,766 WOODLANDS CIRCLE
0,988C JURONG WEST STREET 93 SINGAPORE 643988,988C,NIL,1.335743987,103.69577690000001,103.69577690000001,643988,JURONG WEST STREET 93,988C JURONG WEST STREET 93 SINGAPORE 643988,12693.0439,35325.72832,988C JURONG WEST ST 93
0,107 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560107,107,KEBUN BARU HEIGHTS,1.371384001,103.8373814,103.8373814,560107,ANG MO KIO AVENUE 4,KEBUN BARU HEIGHTS,28452.1436,39266.19118,107 ANG MO KIO AVE 4
0,523 CHOA CHU KANG STREET 51 HDB-CHOA CHU KANG SINGAPORE 680523,523,HDB-CHOA CHU KANG,1.391559178,103.740845,103.740845,680523,CHOA CHU KANG STREET 51,HDB-CHOA CHU KANG,17708.9041,41497.261119999996,523 CHOA CHU KANG ST 51
0,560 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530560,560,HDB-HOUGANG,1.3803149330000002,103.889395,103.889395,530560,HOUGANG STREET 51,HDB-HOUGANG,34240.60083,40253.80134,560 HOUGANG ST 51
0,101B PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 822101,101B,HDB-PUNGGOL,1.397847151,103.9064361,103.9064361,822101,PUNGGOL FIELD,HDB-PUNGGOL,36136.99824,42192.47823,101B PUNGGOL FIELD
1,101B PUNGGOL FIELD SUNSHINE KIDS CARE CENTRE PTE. LTD. SINGAPORE 822101,101B,SUNSHINE KIDS CARE CENTRE PTE. LTD.,1.397720425,103.90632020000001,103.90632020000001,822101,PUNGGOL FIELD,SUNSHINE KIDS CARE CENTRE PTE. LTD.,36124.099689999995,42178.46509,101B PUNGGOL FIELD
0,269C COMPASSVALE LINK COMPASSVALE ARCADIA SINGAPORE 543269,269C,COMPASSVALE ARCADIA,1.3835119830000002,103.896374,103.896374,543269,COMPASSVALE LINK,COMPASSVALE ARCADIA,35017.265,40607.33466,269C COMPASSVALE LINK
0,990A JURONG WEST STREET 93 SINGAPORE 641990,990A,NIL,1.335255178,103.6950834,103.6950834,641990,JURONG WEST STREET 93,990A JURONG WEST STREET 93 SINGAPORE 641990,12615.869929999999,35271.682510000006,990A JURONG WEST ST 93
0,434 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560434,434,CHONG BOON RISE,1.367891507,103.85345500000001,103.85345500000001,560434,ANG MO KIO AVENUE 10,CHONG BOON RISE,30240.94463,38880.017980000004,434 ANG MO KIO AVE 10
0,5 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270005,5,GHIM MOH GREEN,1.312693106,103.7883088,103.7883088,270005,GHIM MOH ROAD,GHIM MOH GREEN,22990.843080000002,32776.49699,5 GHIM MOH RD
1,5 GHIM MOH ROAD PCS GHIM MOH CENTRE SINGAPORE 270005,5,PCS GHIM MOH CENTRE,1.312693109,103.7883088,103.7883088,270005,GHIM MOH ROAD,PCS GHIM MOH CENTRE,22990.84329,32776.49729,5 GHIM MOH RD
0,207A PUNGGOL PLACE PUNGGOL SAILS SINGAPORE 821207,207A,PUNGGOL SAILS,1.4002866790000001,103.90101240000001,103.90101240000001,821207,PUNGGOL PLACE,PUNGGOL SAILS,35533.40489,42462.21098,207A PUNGGOL PL
0,429 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560429,429,CHONG BOON HEIGHTS,1.3690894580000001,103.8534215,103.8534215,560429,ANG MO KIO AVENUE 3,CHONG BOON HEIGHTS,30237.209110000003,39012.48131,429 ANG MO KIO AVE 3
0,260B PUNGGOL WAY PUNGGOL TOPAZ SINGAPORE 822260,260B,PUNGGOL TOPAZ,1.4048848930000002,103.89635129999999,103.89635129999999,822260,PUNGGOL WAY,PUNGGOL TOPAZ,35014.68045,42970.64403,260B PUNGGOL WAY
0,138D YUAN CHING ROAD LAKE VISTA @ YUAN CHING SINGAPORE 614138,138D,LAKE VISTA @ YUAN CHING,1.328460311,103.72328780000001,103.72328780000001,614138,YUAN CHING ROAD,LAKE VISTA @ YUAN CHING,15754.6918,34520.18114,138D YUAN CHING RD
0,408 BEDOK NORTH AVENUE 2 HDB-BEDOK SINGAPORE 460408,408,HDB-BEDOK,1.328523202,103.932856,103.932856,460408,BEDOK NORTH AVENUE 2,HDB-BEDOK,39077.505710000005,34527.08563,408 BEDOK NTH AVE 2
0,173A PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 821173,173A,HDB-PUNGGOL,1.3970130859999998,103.9093541,103.9093541,821173,PUNGGOL FIELD,HDB-PUNGGOL,36461.738110000006,42100.2618,173A PUNGGOL FIELD
0,32 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320032,32,WHAMPOA GARDENS,1.326132071,103.8580967,103.8580967,320032,JALAN BAHAGIA,WHAMPOA GARDENS,30757.55594,34262.477380000004,32 JLN BAHAGIA
0,842G TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 527842,842G,TAMPINES ARCADIA,1.352076747,103.9371117,103.9371117,527842,TAMPINES STREET 82,TAMPINES ARCADIA,39551.01006,37131.53993,842G TAMPINES ST 82
0,602 ELIAS ROAD ELIAS VIEW SINGAPORE 510602,602,ELIAS VIEW,1.377294744,103.94412249999999,103.94412249999999,510602,ELIAS ROAD,ELIAS VIEW,40331.103689999996,39920.0572,602 ELIAS RD
0,423 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510423,423,HDB-PASIR RIS,1.3701664169999999,103.9547856,103.9547856,510423,PASIR RIS DRIVE 6,HDB-PASIR RIS,41517.81544,39131.89907,423 PASIR RIS DR 6
0,606 WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 730606,606,HDB-WOODLANDS,1.436725763,103.79714759999999,103.79714759999999,730606,WOODLANDS RING ROAD,HDB-WOODLANDS,23974.72363,46491.38424,606 WOODLANDS RING RD
0,11 JOO SENG ROAD HDB-TOA PAYOH SINGAPORE 360011,11,HDB-TOA PAYOH,1.33500895,103.8807063,103.8807063,360011,JOO SENG ROAD,HDB-TOA PAYOH,33273.75077,35244.0742,11 JOO SENG RD
0,867 TAMPINES STREET 83 TAMPINES VISTA SINGAPORE 520867,867,TAMPINES VISTA,1.35511312,103.9340464,103.9340464,520867,TAMPINES STREET 83,TAMPINES VISTA,39209.86152,37467.272619999996,867 TAMPINES ST 83
0,160 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730160,160,HDB-WOODLANDS,1.4333332840000002,103.77492159999998,103.77492159999998,730160,WOODLANDS STREET 13,HDB-WOODLANDS,21501.29376,46116.31204,160 WOODLANDS ST 13
0,558 CHOA CHU KANG NORTH 6 HDB-CHOA CHU KANG SINGAPORE 680558,558,HDB-CHOA CHU KANG,1.395509378,103.7447329,103.7447329,680558,CHOA CHU KANG NORTH 6,HDB-CHOA CHU KANG,18141.583740000002,41934.0382,558 CHOA CHU KANG NTH 6
0,362 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120362,362,HDB-CLEMENTI,1.312716928,103.7699026,103.7699026,120362,CLEMENTI AVENUE 2,HDB-CLEMENTI,20942.39926,32779.175460000006,362 CLEMENTI AVE 2
0,404 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730404,404,HDB-WOODLANDS,1.430350442,103.7722589,103.7722589,730404,WOODLANDS STREET 41,HDB-WOODLANDS,21204.96657,45786.491930000004,404 WOODLANDS ST 41
0,803 WOODLANDS STREET 81 HDB-WOODLANDS SINGAPORE 730803,803,HDB-WOODLANDS,1.440350676,103.7870944,103.7870944,730803,WOODLANDS STREET 81,HDB-WOODLANDS,22855.95868,46892.229289999996,803 WOODLANDS ST 81
0,236 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530236,236,HDB-HOUGANG,1.357823775,103.8889397,103.8889397,530236,HOUGANG AVENUE 1,HDB-HOUGANG,34189.991760000004,37766.84127,236 HOUGANG AVE 1
0,571 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530571,571,HDB-HOUGANG,1.378433438,103.8880231,103.8880231,530571,HOUGANG STREET 51,HDB-HOUGANG,34087.9352,40045.7516,571 HOUGANG ST 51
1,571 HOUGANG STREET 51 NTUC ELDERCARE CENTRE SILVER CIRCLE (PUNGGOL SOUTH) SINGAPORE 530571,571,NTUC ELDERCARE CENTRE SILVER CIRCLE (PUNGGOL SOUTH),1.378602435,103.88812469999999,103.88812469999999,530571,HOUGANG STREET 51,NTUC ELDERCARE CENTRE SILVER CIRCLE (PUNGGOL SOUTH),34099.23975,40064.438689999995,571 HOUGANG ST 51
0,175C YUNG KUANG ROAD CORPORATION TIARA SINGAPORE 613175,175C,CORPORATION TIARA,1.332787862,103.7216401,103.7216401,613175,YUNG KUANG ROAD,CORPORATION TIARA,15571.34031,34998.70861,175C YUNG KUANG RD
0,838 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520838,838,TAMPINES PALMWALK,1.3508532519999998,103.93537990000002,103.93537990000002,520838,TAMPINES STREET 82,TAMPINES PALMWALK,39358.2863,36996.24368,838 TAMPINES ST 82
0,317 BUKIT BATOK STREET 32 HDB-BUKIT BATOK SINGAPORE 650317,317,HDB-BUKIT BATOK,1.360639765,103.74763840000001,103.74763840000001,650317,BUKIT BATOK STREET 32,HDB-BUKIT BATOK,18464.78987,38078.31729,317 BT BATOK ST 32
0,902 TAMPINES AVENUE 4 TAMPINES PALMSVILLE SINGAPORE 520902,902,TAMPINES PALMSVILLE,1.351280364,103.9391952,103.9391952,520902,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,39782.88164,37043.489819999995,902 TAMPINES AVE 4
0,110 DEPOT ROAD DEPOT HEIGHTS SINGAPORE 100110,110,DEPOT HEIGHTS,1.281387539,103.8093625,103.8093625,100110,DEPOT ROAD,DEPOT HEIGHTS,25333.88924,29314.856139999996,110 DEPOT RD
0,782C WOODLANDS CRESCENT WOODLANDS MEADOW SINGAPORE 733782,782C,WOODLANDS MEADOW,1.4476842230000002,103.8034604,103.8034604,733782,WOODLANDS CRESCENT,WOODLANDS MEADOW,24677.2609,47703.105760000006,782C WOODLANDS CRES
0,637C PUNGGOL DRIVE THE MEADOWS SINGAPORE 823637,637C,THE MEADOWS,1.3991798069999999,103.9150066,103.9150066,823637,PUNGGOL DRIVE,THE MEADOWS,37090.77453,42339.86812,637C PUNGGOL DR
0,301A ANCHORVALE DRIVE ANCHORVALE COURT SINGAPORE 541301,301A,ANCHORVALE COURT,1.3890220969999998,103.891728,103.891728,541301,ANCHORVALE DRIVE,ANCHORVALE COURT,34500.21135,41216.602119999996,301A ANCHORVALE DR
0,21 EUNOS CRESCENT EUNOS CRESCENT VIEW SINGAPORE 400021,21,EUNOS CRESCENT VIEW,1.325031355,103.90328240000001,103.90328240000001,400021,EUNOS CRESCENT,EUNOS CRESCENT VIEW,35786.272860000005,34140.86198,21 EUNOS CRES
0,39 TEBAN GARDENS ROAD HDB-JURONG EAST SINGAPORE 600039,39,HDB-JURONG EAST,1.321368811,103.74284509999998,103.74284509999998,600039,TEBAN GARDENS ROAD,HDB-JURONG EAST,17931.1961,33735.95015,39 TEBAN GDNS RD
0,417 TAMPINES STREET 41 SUN PLAZA VIEW SINGAPORE 520417,417,SUN PLAZA VIEW,1.358780925,103.94727590000001,103.94727590000001,520417,TAMPINES STREET 41,SUN PLAZA VIEW,40682.13757,37872.90588,417 TAMPINES ST 41
0,165 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760165,165,HDB-YISHUN,1.435771805,103.8317838,103.8317838,760165,YISHUN RING ROAD,HDB-YISHUN,27829.204980000002,46385.86859,165 YISHUN RING RD
0,10B BEDOK SOUTH AVENUE 2 HDB-BEDOK SINGAPORE 461010,10B,HDB-BEDOK,1.322353866,103.9361833,103.9361833,461010,BEDOK SOUTH AVENUE 2,HDB-BEDOK,39447.82127,33844.92618,10B BEDOK STH AVE 2
0,325 YISHUN CENTRAL YISHUN RIVERGREEN SINGAPORE 760325,325,YISHUN RIVERGREEN,1.4292385619999999,103.8421457,103.8421457,760325,YISHUN CENTRAL,YISHUN RIVERGREEN,28982.325989999998,45663.4573,325 YISHUN CTRL
0,316B ANCHORVALE LINK HDB-SENGKANG SINGAPORE 542316,316B,HDB-SENGKANG,1.392849379,103.8888208,103.8888208,542316,ANCHORVALE LINK,HDB-SENGKANG,34176.66295,41639.79596,316B ANCHORVALE LINK
0,357 YISHUN RING ROAD YISHUN JASMINE SINGAPORE 760357,357,YISHUN JASMINE,1.426091761,103.84599759999999,103.84599759999999,760357,YISHUN RING ROAD,YISHUN JASMINE,29410.98362,45315.50182,357 YISHUN RING RD
1,357 YISHUN RING ROAD PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST 357 (CC) SINGAPORE 760357,357,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST 357 (CC),1.4259076640000001,103.8459948,103.8459948,760357,YISHUN RING ROAD,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST 357 (CC),29410.67459,45295.1453,357 YISHUN RING RD
0,3 DELTA AVENUE HDB-BUKIT MERAH SINGAPORE 160003,3,HDB-BUKIT MERAH,1.291698335,103.82733449999999,103.82733449999999,160003,DELTA AVENUE,HDB-BUKIT MERAH,27334.026060000004,30454.95898,3 DELTA AVE
0,430 HOUGANG AVENUE 6 HDB-HOUGANG SINGAPORE 530430,430,HDB-HOUGANG,1.3753210619999998,103.89326109999999,103.89326109999999,530430,HOUGANG AVENUE 6,HDB-HOUGANG,34670.865939999996,39701.61468,430 HOUGANG AVE 6
0,417 CANBERRA ROAD HDB-SEMBAWANG SINGAPORE 750417,417,HDB-SEMBAWANG,1.451998179,103.81947559999999,103.81947559999999,750417,CANBERRA ROAD,HDB-SEMBAWANG,26459.49699,48180.104210000005,417 CANBERRA RD
0,619A PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 821619,619A,PUNGGOL BREEZE,1.402605242,103.91142669999999,103.91142669999999,821619,PUNGGOL DRIVE,PUNGGOL BREEZE,36692.37337,42718.62223,619A PUNGGOL DR
0,271D JURONG WEST STREET 24 HDB-JURONG WEST SINGAPORE 644271,271D,HDB-JURONG WEST,1.350035071,103.70490790000001,103.70490790000001,644271,JURONG WEST STREET 24,HDB-JURONG WEST,13709.322,36905.91236,271D JURONG WEST ST 24
0,587 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560587,587,CHENG SAN COURT,1.370188804,103.8524295,103.8524295,560587,ANG MO KIO AVENUE 3,CHENG SAN COURT,30126.81248,39134.04049,587 ANG MO KIO AVE 3
0,616 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760616,616,HDB-YISHUN,1.419666881,103.8348907,103.8348907,760616,YISHUN RING ROAD,HDB-YISHUN,28174.95237,44605.06712,616 YISHUN RING RD
0,41 CAMBRIDGE ROAD HDB-KALLANG/WHAMPOA SINGAPORE 210041,41,HDB-KALLANG/WHAMPOA,1.3154376209999998,103.8498177,103.8498177,210041,CAMBRIDGE ROAD,HDB-KALLANG/WHAMPOA,29836.190410000003,33079.93225,41 CAMBRIDGE RD
0,160 JALAN TECK WHYE HDB-CHOA CHU KANG SINGAPORE 680160,160,HDB-CHOA CHU KANG,1.380794497,103.756443,103.756443,680160,JALAN TECK WHYE,HDB-CHOA CHU KANG,19444.71536,40306.89399,160 JLN TECK WHYE
0,761 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470761,761,LONGVALE,1.336181973,103.9340432,103.9340432,470761,BEDOK RESERVOIR VIEW,LONGVALE,39209.588169999995,35373.9599,761 BEDOK RESERVOIR VIEW
0,758 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640758,758,HDB-JURONG WEST,1.350154946,103.70034720000001,103.70034720000001,640758,JURONG WEST STREET 74,HDB-JURONG WEST,13201.7596,36919.1948,758 JURONG WEST ST 74
0,455 TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 520455,455,HDB-TAMPINES,1.35735402,103.9539138,103.9539138,520455,TAMPINES STREET 42,HDB-TAMPINES,41420.862030000004,37715.1615,455 TAMPINES ST 42
0,11 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730011,11,MARSILING GARDENS,1.440393999,103.77794229999999,103.77794229999999,730011,MARSILING DRIVE,MARSILING GARDENS,21837.47312,46897.04238,11 MARSILING DR
0,650 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530650,650,HDB-HOUGANG,1.3721272430000002,103.88130100000001,103.88130100000001,530650,HOUGANG AVENUE 8,HDB-HOUGANG,33339.859410000005,39348.42823,650 HOUGANG AVE 8
0,130 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350130,130,HDB-POTONG PASIR,1.334449431,103.8655637,103.8655637,350130,POTONG PASIR AVENUE 1,HDB-POTONG PASIR,31588.546789999997,35182.178139999996,130 POTONG PASIR AVE 1
0,210 TAMPINES STREET 23 HDB-TAMPINES SINGAPORE 520210,210,HDB-TAMPINES,1.3540236559999999,103.95398859999999,103.95398859999999,520210,TAMPINES STREET 23,HDB-TAMPINES,41429.20452,37346.90644,210 TAMPINES ST 23
0,2 DOVER ROAD DOVER COURT SINGAPORE 130002,2,DOVER COURT,1.303103439,103.782905,103.782905,130002,DOVER ROAD,DOVER COURT,22389.43005,31716.13197,2 DOVER RD
1,2 DOVER ROAD PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 2 (KN) SINGAPORE 130002,2,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 2 (KN),1.303107453,103.7829008,103.7829008,130002,DOVER ROAD,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 2 (KN),22388.9599,31716.57579,2 DOVER RD
0,612 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470612,612,EUNOS GROVE,1.33165867,103.9159374,103.9159374,470612,BEDOK RESERVOIR ROAD,EUNOS GROVE,37194.61668,34873.72063,612 BEDOK RESERVOIR RD
0,839 WOODLANDS STREET 82 HDB-WOODLANDS SINGAPORE 730839,839,HDB-WOODLANDS,1.44272214,103.7917313,103.7917313,730839,WOODLANDS STREET 82,HDB-WOODLANDS,23371.98083,47154.44392,839 WOODLANDS ST 82
0,408 FAJAR ROAD HDB-BUKIT PANJANG SINGAPORE 670408,408,HDB-BUKIT PANJANG,1.381805828,103.7688629,103.7688629,670408,FAJAR ROAD,HDB-BUKIT PANJANG,20826.896419999997,40418.68077,408 FAJAR RD
0,629 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760629,629,HDB-YISHUN,1.4183968040000001,103.8377393,103.8377393,760629,YISHUN STREET 61,HDB-YISHUN,28491.96719,44464.62891,629 YISHUN ST 61
0,17 CANTONMENT CLOSE CANTONMENT TOWERS SINGAPORE 080017,17,CANTONMENT TOWERS,1.273835569,103.8398443,103.8398443,080017,CANTONMENT CLOSE,CANTONMENT TOWERS,28726.2566,28479.786739999996,17 CANTONMENT CL
0,191 BOON LAY DRIVE BOON LAY VISTA SINGAPORE 640191,191,BOON LAY VISTA,1.343765689,103.712164,103.712164,640191,BOON LAY DRIVE,BOON LAY VISTA,14516.81175,36212.63315,191 BOON LAY DR
0,310A PUNGGOL WALK WATERWAY TERRACES II SINGAPORE 821310,310A,WATERWAY TERRACES II,1.4087008890000001,103.90132659999999,103.90132659999999,821310,PUNGGOL WALK,WATERWAY TERRACES II,35568.34785,43392.613410000005,310A PUNGGOL WALK
0,346 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520346,346,HDB-TAMPINES,1.3512379159999999,103.96257059999999,103.96257059999999,520346,TAMPINES STREET 33,HDB-TAMPINES,42384.30869,37038.921930000004,346 TAMPINES ST 33
0,241 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760241,241,HDB-YISHUN,1.4321201559999999,103.8391231,103.8391231,760241,YISHUN RING ROAD,HDB-YISHUN,28645.958189999998,45982.08833,241 YISHUN RING RD
0,107 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550107,107,HWI YOH COURT,1.369900404,103.87022490000001,103.87022490000001,550107,SERANGOON NORTH AVENUE 1,HWI YOH COURT,32107.22507,39102.17379,107 SERANGOON NTH AVE 1
